# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 06:09:06 2024
#
# User preference: *
#
# COLUMN hostname:       Host Name
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
hostname,st_teff,st_mass,st_lum,ra,dec,sy_dist,sy_bmag,sy_vmag
Kepler-403,,,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,,,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,,,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6170.00,1.28,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,,,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6094.00,,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6073.00,,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6303.00,1.14,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6090.00,,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6004.28,,0.633,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6170.00,1.28,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6111.03,1.15,0.644,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6209.00,1.25,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6303.00,1.14,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6170.00,1.28,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6170.00,1.28,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-403,6086.00,1.10,,289.9214256,46.7445267,840.2690000,13.4790000,12.8180000
Kepler-404,5654.00,,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5653.00,0.95,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5653.00,0.95,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5653.00,0.95,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,,,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5653.00,0.95,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,,,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5612.00,0.93,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5406.00,,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5653.00,0.95,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5312.30,,-0.345,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,,,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5342.00,0.92,-0.337,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5639.00,0.96,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5612.00,0.93,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5326.00,,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-404,5653.00,0.95,,286.3985796,45.3435241,812.5240000,16.3350000,15.4790000
Kepler-405,5578.00,1.02,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5461.00,,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5817.00,0.96,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5815.00,0.97,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5337.00,,-0.351,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5525.00,0.91,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,,,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5817.00,0.96,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,,,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5817.00,0.96,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5815.00,0.97,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5818.00,,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5431.00,0.95,-0.331,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5578.00,,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5578.00,1.02,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5817.00,0.96,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5817.00,0.96,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-405,5817.00,0.96,,291.4094615,38.3400107,1065.0800000,16.2430000,16.1810000
Kepler-406,5538.00,,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5656.00,,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5678.00,1.04,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5697.00,1.06,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5538.00,,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5697.00,1.06,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5464.55,,0.019,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5697.00,1.06,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5433.00,,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5697.00,1.06,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5538.00,1.07,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5720.00,1.03,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5697.00,1.06,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,,1.05,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5538.00,0.99,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5538.00,0.99,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5597.00,0.99,0.048,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5678.00,1.04,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,,,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,5697.00,1.06,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-406,,,,291.8481764,44.9682807,364.0300000,13.4010000,12.6030000
Kepler-407,5398.50,,-0.049,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5469.00,,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5476.00,1.01,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5626.00,1.05,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5627.00,,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5556.00,,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5626.00,1.05,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5476.00,1.00,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5627.00,,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5626.00,1.05,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,,1.07,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5475.00,0.98,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,5487.00,0.96,-0.039,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-407,,,,286.0363025,49.6145027,338.3680000,14.4930000,12.6030000
Kepler-408,6097.00,,0.285,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,,,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6139.00,1.02,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,,1.01,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6027.00,,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6104.00,1.08,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6043.00,,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6027.00,1.05,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6104.00,1.08,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6192.00,1.09,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6089.00,,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6078.00,1.14,0.283,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6027.00,1.05,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,,1.13,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6104.00,1.08,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-408,6104.00,1.08,,284.7862158,48.4232622,88.7832000,9.3360000,8.8340000
Kepler-409,5460.00,0.92,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5499.00,0.94,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5428.00,0.91,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,,,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5421.00,0.91,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,,0.81,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5327.00,,-0.197,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5386.00,0.93,-0.202,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5333.00,,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5428.00,,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5365.00,0.88,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5416.00,,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5460.00,0.92,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5460.00,0.92,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5460.00,0.92,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,,0.94,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-409,5455.00,0.90,,293.6792058,46.8527337,68.1730000,10.3570000,9.6360000
Kepler-41,5443.75,,0.224,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,,,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5651.75,1.00,0.262,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5731.00,0.94,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5620.00,1.12,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5657.00,0.90,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5585.00,,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5750.00,1.15,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5657.00,0.90,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5730.00,0.98,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5657.00,0.90,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5651.75,,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5585.00,,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5660.00,,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5585.00,,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5620.00,1.12,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5750.00,1.15,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5657.00,0.90,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-41,5660.00,0.94,,294.5132465,45.9816453,1093.0800000,15.3670000,14.5090000
Kepler-410 A,6170.00,,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6325.00,1.24,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6273.00,1.21,0.435,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6304.00,1.24,0.462,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6325.00,1.24,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6407.00,1.21,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6035.00,,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6170.00,1.17,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6306.00,,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6374.67,,0.455,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6341.00,1.22,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6304.00,,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 B,,,,,,,,
Kepler-410 A,6375.00,1.30,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,,,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6170.00,,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-410 A,6325.00,1.24,,283.1510448,45.1400838,147.5270000,9.9520000,9.4950000
Kepler-411,4977.00,0.82,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4977.00,,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4906.00,0.81,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4920.00,0.82,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,,,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411 B,,,,287.6050040,49.5242384,151.8970000,,17.3500000
Kepler-411,,0.87,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,,,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4832.69,,-0.584,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4977.00,0.82,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4837.00,,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4837.00,,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4974.00,0.83,-0.509,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4920.00,0.82,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4837.00,0.79,-0.579,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4920.00,0.82,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4720.00,,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,,,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4977.00,,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4977.00,0.82,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-411,4987.00,0.83,,287.6057027,49.5233937,153.6760000,14.7450000,12.4480000
Kepler-412,5912.00,,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,6195.00,1.18,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5858.00,1.08,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5912.00,,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5832.83,,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,6195.00,1.18,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5750.00,1.17,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,6119.00,1.06,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5742.00,1.07,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5750.00,,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,6195.00,1.18,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5912.00,,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5832.83,1.05,0.269,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5757.75,,0.272,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,,,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5750.00,1.17,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-412,5750.00,1.17,,286.1103053,43.6809612,1086.2400000,15.0370000,14.3990000
Kepler-413 Ab,4717.00,0.54,,,,,,
Kepler-413 Ab,4717.00,0.54,,,,,,
Kepler-413 Ab,,,,,,,,
Kepler-413,4717.00,0.54,,288.5106679,51.1624235,847.5360000,16.8160000,15.8850000
Kepler-413,4641.00,,,288.5106679,51.1624235,847.5360000,16.8160000,15.8850000
Kepler-413,4700.00,0.82,,288.5106679,51.1624235,847.5360000,16.8160000,15.8850000
Kepler-413,4834.00,0.78,-0.404,288.5106679,51.1624235,847.5360000,16.8160000,15.8850000
Kepler-413,,,,288.5106679,51.1624235,847.5360000,16.8160000,15.8850000
Kepler-413,4717.00,0.54,,288.5106679,51.1624235,847.5360000,16.8160000,15.8850000
Kepler-413,4715.00,,,288.5106679,51.1624235,847.5360000,16.8160000,15.8850000
Kepler-413,4850.50,,-0.430,288.5106679,51.1624235,847.5360000,16.8160000,15.8850000
Kepler-414,5381.00,,-0.198,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,,0.89,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5423.00,0.94,-0.169,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,,,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5523.00,0.89,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5536.00,0.95,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5523.00,0.89,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5567.00,,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5523.00,0.89,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5536.00,,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5536.00,,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5434.00,,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5497.00,0.88,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5536.00,0.95,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,,,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5523.00,0.89,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5497.00,0.88,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5580.00,0.95,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5523.00,0.89,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5523.00,0.89,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5425.00,,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-414,5536.00,,,297.9615616,48.2443363,413.4600000,14.3640000,13.3780000
Kepler-415,4523.00,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4362.00,0.59,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4350.00,,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4523.00,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4350.00,0.64,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4375.00,,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4523.00,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4350.00,0.64,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4523.00,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4350.00,,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,,,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4523.00,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4523.00,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4350.00,,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4467.44,,-0.888,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4523.00,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4523.00,0.67,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4362.00,0.59,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4350.00,,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,,,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
Kepler-415,4350.00,0.64,,293.8045041,38.6390517,530.4870000,16.9400000,16.1420000
