# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 05:46:58 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,pl_masse,pl_eqt,pl_orbincl,st_teff,st_lum,st_vsin,ra,dec,sy_dist,sy_bmag,sy_vmag
TOI-654.01,,708,,3433.00,,,164.7245509,-5.5475446,57.7553000,,14.5400000
TOI-663 b,,673,,3719.00,,,160.0658525,-8.5110827,64.2308000,15.2360000,13.6670000
TOI-663 b,4.45000,674,89.140,3681.00,,,160.0658525,-8.5110827,64.2308000,15.2360000,13.6670000
TOI-663 c,3.65000,553,89.300,3681.00,,,160.0658525,-8.5110827,64.2308000,15.2360000,13.6670000
TOI-663 c,,552,,3719.00,,,160.0658525,-8.5110827,64.2308000,15.2360000,13.6670000
TOI-663 d,,481,,3719.00,,,160.0658525,-8.5110827,64.2308000,15.2360000,13.6670000
TOI-663 d,5.20000,482,89.600,3681.00,,,160.0658525,-8.5110827,64.2308000,15.2360000,13.6670000
TOI-669 b,,1146,,5581.90,,,158.9007013,-5.1813735,142.8670000,11.3720000,10.6060000
TOI-669 b,9.80000,1235,,5600.00,,,158.9007013,-5.1813735,142.8670000,11.3720000,10.6060000
TOI-669 b,10.00000,1125,,5597.00,-0.062,,158.9007013,-5.1813735,142.8670000,11.3720000,10.6060000
TOI-672 b,,676,88.430,3765.00,,,167.9908627,-39.3281151,66.9071000,15.0940000,13.5760000
TOI-672 b,,613,,3765.00,,,167.9908627,-39.3281151,66.9071000,15.0940000,13.5760000
TOI-674 b,23.60000,635,87.210,3514.00,-1.614,0.4000,164.5865592,-36.8581092,46.0851000,15.7420000,14.2030000
TOI-674 b,,,87.210,3514.00,-1.614,0.4000,164.5865592,-36.8581092,46.0851000,15.7420000,14.2030000
TOI-674 b,,644,,3467.00,,,164.5865592,-36.8581092,46.0851000,15.7420000,14.2030000
TOI-677 b,,690,,6446.00,,,144.1193594,-50.4630933,141.8120000,10.3500000,9.8220000
TOI-677 b,,,,6295.00,,7.8000,144.1193594,-50.4630933,141.8120000,10.3500000,9.8220000
TOI-677 b,,,87.630,6295.00,,7.8000,144.1193594,-50.4630933,141.8120000,10.3500000,9.8220000
TOI-677 b,392.83788,1252,87.630,6295.00,,7.8000,144.1193594,-50.4630933,141.8120000,10.3500000,9.8220000
TOI-700 b,,,89.670,3480.00,-1.633,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 b,,384,,3482.00,,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 b,,,89.600,3459.00,-1.640,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 b,,417,89.660,3461.00,-1.635,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 c,,328,,3482.00,,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 c,,,88.868,3480.00,-1.633,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 c,,356,88.868,3461.00,-1.635,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 c,,,88.900,3480.00,-1.633,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 c,,,88.903,3459.00,-1.640,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 d,,,89.730,3480.00,-1.633,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 d,,247,,3482.00,,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 d,,269,89.790,3461.00,-1.635,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 d,,,89.800,3459.00,-1.640,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 e,,,89.600,3459.00,-1.640,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-700 e,,273,,3482.00,,,97.0957165,-65.5786149,31.1265000,14.5500000,13.1510000
TOI-712 b,,650,88.220,4622.00,-0.728,,92.9361063,-65.8258386,58.6212000,12.1030000,10.8380000
TOI-712 b,,584,,4504.00,,,92.9361063,-65.8258386,58.6212000,12.1030000,10.8380000
TOI-712 c,,370,89.780,4622.00,-0.728,,92.9361063,-65.8258386,58.6212000,12.1030000,10.8380000
TOI-712 c,,357,,4504.00,,,92.9361063,-65.8258386,58.6212000,12.1030000,10.8380000
TOI-712 d,,314,89.817,4622.00,-0.728,,92.9361063,-65.8258386,58.6212000,12.1030000,10.8380000
TOI-712 d,,292,,4504.00,,,92.9361063,-65.8258386,58.6212000,12.1030000,10.8380000
TOI-715 b,,234,89.856,3075.00,,,113.8523276,-73.5774089,42.4048000,18.1370000,16.6830000
TOI-715 b,,235,,3075.00,,,113.8523276,-73.5774089,42.4048000,18.1370000,16.6830000
TOI-733 b,5.72000,1056,88.850,5585.00,-0.086,2.2000,159.4093183,-40.8882590,75.2092000,10.1780000,9.4400000
TOI-733 b,,1076,,5969.00,,,159.4093183,-40.8882590,75.2092000,10.1780000,9.4400000
TOI-757 b,10.50000,641,89.500,5278.00,-0.377,2.4000,187.9948428,-35.5544523,60.3418000,10.5600000,9.7430000
TOI-757 b,,618,,5499.00,,,187.9948428,-35.5544523,60.3418000,10.5600000,9.7430000
TOI-762 A b,,518,,3399.00,,,166.0747423,-47.8214964,98.4458000,17.8910000,16.0000000
TOI-762 A b,79.77493,555,87.500,3266.00,-1.733,,166.0747423,-47.8214964,98.4458000,17.8910000,16.0000000
TOI-763 b,9.79000,1038,,5450.00,,1.7000,194.4680980,-39.7580613,95.1274000,10.8550000,10.2650000
TOI-763 b,,938,,5767.00,,,194.4680980,-39.7580613,95.1274000,10.8550000,10.2650000
TOI-763 c,,722,,5767.00,,,194.4680980,-39.7580613,95.1274000,10.8550000,10.2650000
TOI-763 c,9.32000,800,,5450.00,,1.7000,194.4680980,-39.7580613,95.1274000,10.8550000,10.2650000
TOI-771 b,,501,,3231.00,,,164.1138903,-72.9851736,25.2788000,16.7680000,14.8880000
TOI-771 b,,527,88.130,3201.00,-2.260,,164.1138903,-72.9851736,25.2788000,16.7680000,14.8880000
TOI-776 b,5.00000,520,89.410,3725.00,,2.2000,178.5779970,-37.5533568,27.1701000,13.0410000,11.5360000
TOI-776 b,4.00000,514,89.650,3709.00,-1.310,,178.5779970,-37.5533568,27.1701000,13.0410000,11.5360000
TOI-776 b,,,89.650,3709.00,-1.310,,178.5779970,-37.5533568,27.1701000,13.0410000,11.5360000
TOI-776 b,,475,,3806.00,,,178.5779970,-37.5533568,27.1701000,13.0410000,11.5360000
TOI-776 c,,542,,3806.00,,,178.5779970,-37.5533568,27.1701000,13.0410000,11.5360000
TOI-776 c,,,89.510,3709.00,-1.310,,178.5779970,-37.5533568,27.1701000,13.0410000,11.5360000
TOI-776 c,6.90000,420,89.490,3725.00,,2.2000,178.5779970,-37.5533568,27.1701000,13.0410000,11.5360000
TOI-776 c,5.30000,415,89.510,3709.00,-1.310,,178.5779970,-37.5533568,27.1701000,13.0410000,11.5360000
TOI-778 b,,1450,,6780.00,,,199.3338503,-15.2737046,161.7430000,9.5070000,9.1090000
TOI-778 b,878.00000,1561,84.700,6643.00,0.760,39.9000,199.3338503,-15.2737046,161.7430000,9.5070000,9.1090000
TOI-782 b,19.10000,435,88.980,3370.00,-1.702,,183.9203614,-18.9103377,52.5122000,16.3590000,14.8300000
TOI-782 b,,389,,3331.00,,,183.9203614,-18.9103377,52.5122000,16.3590000,14.8300000
TOI-784 b,,1256,,5849.00,,,159.3412205,-63.6556923,64.5997000,10.2130000,9.4120000
TOI-784 b,9.67000,,88.600,5558.00,,1.1000,159.3412205,-63.6556923,64.5997000,10.2130000,9.4120000
TOI-813 b,,595,,5823.70,,,72.6940102,-60.9054608,263.1450000,11.0360000,10.3580000
TOI-813 b,,610,89.640,5907.00,,8.2000,72.6940102,-60.9054608,263.1450000,11.0360000,10.3580000
TOI-815 b,,672,,4953.90,,,155.8719377,-43.8349248,59.7117000,11.1450000,10.2170000
TOI-815 b,7.60000,686,89.360,4869.00,,1.0000,155.8719377,-43.8349248,59.7117000,11.1450000,10.2170000
TOI-815 c,23.50000,469,89.107,4869.00,,1.0000,155.8719377,-43.8349248,59.7117000,11.1450000,10.2170000
TOI-815 c,,483,,4953.90,,,155.8719377,-43.8349248,59.7117000,11.1450000,10.2170000
TOI-824 b,,,83.650,4600.00,-0.710,2.1650,222.1654705,-57.5888666,63.9262000,12.1010000,11.3140000
TOI-824 b,,,,4600.00,-0.710,2.1650,222.1654705,-57.5888666,63.9262000,12.1010000,11.3140000
TOI-824 b,,1149,,4452.00,,,222.1654705,-57.5888666,63.9262000,12.1010000,11.3140000
TOI-824 b,18.46700,1253,83.650,4600.00,-0.710,2.1650,222.1654705,-57.5888666,63.9262000,12.1010000,11.3140000
TOI-833 b,,1034,,3965.00,,,145.6454720,-62.4758857,41.7148000,14.1240000,11.7240000
TOI-833 b,,1118,,3920.00,,,145.6454720,-62.4758857,41.7148000,14.1240000,11.7240000
TOI-836 b,,764,,4476.00,,,225.0798831,-24.4542022,27.5024000,11.1380000,9.9200000
TOI-836 b,4.53000,871,87.570,4552.00,,1.8600,225.0798831,-24.4542022,27.5024000,11.1380000,9.9200000
TOI-836 c,9.60000,665,88.700,4552.00,,1.8600,225.0798831,-24.4542022,27.5024000,11.1380000,9.9200000
TOI-836 c,,704,,4476.00,,,225.0798831,-24.4542022,27.5024000,11.1380000,9.9200000
TOI-837 b,,,,6047.00,,16.2000,157.0372806,-64.5052107,142.4880000,11.1190000,10.6350000
TOI-837 b,120.45697,995,87.097,5995.00,0.127,16.8000,157.0372806,-64.5052107,142.4880000,11.1190000,10.6350000
TOI-837 b,116.00000,1022,86.960,6000.00,0.104,16.5000,157.0372806,-64.5052107,142.4880000,11.1190000,10.6350000
TOI-837 b,,,,6047.00,,16.2000,157.0372806,-64.5052107,142.4880000,11.1190000,10.6350000
TOI-837 b,,,86.890,6047.00,,16.2000,157.0372806,-64.5052107,142.4880000,11.1190000,10.6350000
TOI-837 b,,704,,6513.00,,,157.0372806,-64.5052107,142.4880000,11.1190000,10.6350000
TOI-849 b,,1932,,5311.00,,,28.7157956,-29.4217086,225.7340000,12.8420000,11.9810000
TOI-849 b,41.80000,,,5257.00,,,28.7157956,-29.4217086,225.7340000,12.8420000,11.9810000
TOI-849 b,39.09000,,86.800,5373.80,,,28.7157956,-29.4217086,225.7340000,12.8420000,11.9810000
TOI-858 B b,349.61125,1529,86.800,5842.00,0.253,5.8000,60.1998256,-54.5929177,250.4890000,,11.1830000
TOI-858 B b,,1402,,5857.00,,,60.1998256,-54.5929177,250.4890000,,11.1830000
TOI-871 b,,621,89.260,4929.00,-0.560,,74.7376264,-50.6274153,68.0473000,11.6200000,10.5690000
TOI-871 b,,565,,4939.00,,,74.7376264,-50.6274153,68.0473000,11.6200000,10.5690000
TOI-880.02,,1063,,4935.00,,,94.1644734,-13.9873370,60.6679000,11.0840000,10.1040000
TOI-880.02,,1163,,4935.00,,,94.1644734,-13.9873370,60.6679000,11.0840000,10.1040000
TOI-892 b,,,,6261.00,0.431,7.6900,86.7382280,-11.2353401,340.5430000,11.9960000,11.4300000
TOI-892 b,301.93850,1397,88.200,6261.00,0.431,7.6900,86.7382280,-11.2353401,340.5430000,11.9960000,11.4300000
TOI-892 b,,,88.200,6261.00,0.431,7.6900,86.7382280,-11.2353401,340.5430000,11.9960000,11.4300000
TOI-892 b,,1361,,7723.00,,,86.7382280,-11.2353401,340.5430000,11.9960000,11.4300000
TOI-904 b,,433,,3992.00,,,89.3712733,-83.1297264,46.0891000,14.0730000,12.5880000
TOI-904 b,,429,88.190,3770.20,-1.292,2.0000,89.3712733,-83.1297264,46.0891000,14.0730000,12.5880000
TOI-904 c,,217,89.830,3770.20,-1.292,2.0000,89.3712733,-83.1297264,46.0891000,14.0730000,12.5880000
TOI-904 c,,219,,3992.00,,,89.3712733,-83.1297264,46.0891000,14.0730000,12.5880000
TOI-905 b,,,85.680,5570.00,-0.137,,227.6586754,-71.3616316,158.6490000,12.0880000,11.0800000
TOI-905 b,,1106,,5565.00,,,227.6586754,-71.3616316,158.6490000,12.0880000,11.0800000
TOI-905 b,,,,5570.00,-0.137,,227.6586754,-71.3616316,158.6490000,12.0880000,11.0800000
TOI-905 b,211.99261,1192,85.680,5570.00,-0.137,,227.6586754,-71.3616316,158.6490000,12.0880000,11.0800000
TOI-907.01,,1847,,6272.00,,,262.1834072,-62.8403830,312.5290000,11.0150000,10.3940000
TOI-907.01,,1645,,6272.00,,,262.1834072,-62.8403830,312.5290000,11.0150000,10.3940000
TOI-908 b,,1218,,5500.00,,,53.1594266,-81.2507450,175.7480000,12.0050000,11.3160000
TOI-908 b,16.13700,1317,86.475,5626.00,,2.5600,53.1594266,-81.2507450,175.7480000,12.0050000,11.3160000
TOI-913 b,,879,,4948.00,,,234.5723244,-80.8034265,65.1769000,11.3440000,10.4520000
TOI-913 b,,712,89.100,4969.00,,,234.5723244,-80.8034265,65.1769000,11.3440000,10.4520000
TOI-942 b,826.35800,,89.970,4928.00,-0.369,14.3000,76.6496172,-20.2456126,152.6010000,12.7830000,11.9820000
TOI-942 b,,,89.966,,,14.2400,76.6496172,-20.2456126,152.6010000,12.7830000,11.9820000
TOI-942 b,,1120,,4945.00,,,76.6496172,-20.2456126,152.6010000,12.7830000,11.9820000
TOI-942 b,16.00000,,88.600,4969.00,-0.359,13.8000,76.6496172,-20.2456126,152.6010000,12.7830000,11.9820000
TOI-942 c,,,89.160,,,14.2400,76.6496172,-20.2456126,152.6010000,12.7830000,11.9820000
TOI-942 c,37.00000,,89.200,4969.00,-0.359,13.8000,76.6496172,-20.2456126,152.6010000,12.7830000,11.9820000
TOI-942 c,794.57500,,89.540,4928.00,-0.369,14.3000,76.6496172,-20.2456126,152.6010000,12.7830000,11.9820000
TOI-954 b,55.30242,1526,84.400,5710.00,0.535,5.6000,61.9410587,-25.2088028,238.7680000,11.1530000,10.3430000
TOI-954 b,,,,5710.00,0.535,5.6000,61.9410587,-25.2088028,238.7680000,11.1530000,10.3430000
TOI-954 b,,1659,,5756.00,,,61.9410587,-25.2088028,238.7680000,11.1530000,10.3430000
TOI-969 b,,1002,,4249.10,,,115.1366858,2.0985879,77.2554000,12.7370000,11.6460000
TOI-969 b,9.10000,941,86.750,4435.00,,,115.1366858,2.0985879,77.2554000,12.7370000,11.6460000
TOI-969 c,,96,,4435.00,,,115.1366858,2.0985879,77.2554000,12.7370000,11.6460000
TRAPPIST-1 b,,366,89.390,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 b,,,,,,2.0400,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 b,,398,89.280,2520.00,-3.258,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 b,,400,89.410,2550.00,-3.280,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 b,1.37400,,89.728,2566.00,-3.257,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 b,,803,,5780.00,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 b,0.85000,400,89.650,2559.00,-3.281,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 b,1.01700,,,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 c,,342,89.500,2550.00,-3.280,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 c,,340,89.470,2520.00,-3.258,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 c,1.38000,342,89.670,2559.00,-3.281,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 c,,315,89.580,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 c,1.30800,,89.778,2566.00,-3.257,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 c,1.15600,,,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 d,0.38800,,89.896,2566.00,-3.257,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 d,0.29700,,,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 d,0.41000,288,89.750,2559.00,-3.281,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 d,,286,89.650,2520.00,-3.258,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 e,,,,,,2.0400,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 e,0.77200,,,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 e,,250,89.663,2520.00,-3.258,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 e,0.69200,,89.793,2566.00,-3.257,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 e,0.62000,251,89.860,2559.00,-3.281,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 f,0.68000,219,89.680,2559.00,-3.281,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 f,,,,,,2.0400,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 f,1.03900,,89.740,2566.00,-3.257,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 f,,218,89.666,2520.00,-3.258,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 f,0.93400,,,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 g,1.14800,,,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 g,1.32100,,89.742,2566.00,-3.257,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 g,,197,89.698,2520.00,-3.258,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 g,1.34000,199,89.710,2559.00,-3.281,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 h,,168,89.800,2559.00,-3.281,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 h,0.33100,,,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 h,0.32600,,89.805,2566.00,-3.257,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 h,,173,89.760,,,,346.6263919,-5.0434618,,,17.0200000
TRAPPIST-1 h,,172,89.763,2520.00,-3.258,,346.6263919,-5.0434618,,,17.0200000
TYC 0434-04538-1 b,,,,4679.00,1.670,3.0000,271.3396528,2.0622774,613.4220000,11.4830000,10.2470000
TYC 1422-614-1 b,,,,4806.00,1.350,1.4000,154.2777769,19.5584068,672.4100000,11.2590000,10.1930000
TYC 1422-614-1 c,,,,4806.00,1.350,1.4000,154.2777769,19.5584068,672.4100000,11.2590000,10.1930000
TYC 2187-512-1 b,,,,3734.00,-1.381,2.0000,320.5266829,22.9319351,15.4744000,12.3660000,10.5800000
TYC 3318-01333-1 b,,,,4776.00,1.210,1.5000,45.5825716,49.7441421,490.6100000,11.1350000,9.9010000
TYC 3667-1280-1 b,,1350,,5130.00,1.380,3.2000,12.8875757,58.4261485,477.5160000,10.8620000,9.8560000
TYC 4282-00605-1 b,,,,4300.00,1.910,3.0000,343.8721029,62.2391907,464.1280000,11.7460000,10.4650000
TYC 8998-760-1 b,4449.62000,,,4573.00,-0.339,,201.3001096,-64.9391566,94.6177000,11.9580000,11.1240000
TYC 8998-760-1 b,6928.65927,,,,,,201.3001096,-64.9391566,94.6177000,11.9580000,11.1240000
TYC 8998-760-1 c,2288.36453,,,,,,201.3001096,-64.9391566,94.6177000,11.9580000,11.1240000
TYC 8998-760-1 c,1906.98000,1240,,,,,201.3001096,-64.9391566,94.6177000,11.9580000,11.1240000
Teegarden's Star b,,277,,3034.00,-3.141,,43.2691449,16.8649024,3.8307800,,15.1300000
Teegarden's Star b,,,,2904.00,-3.137,,43.2691449,16.8649024,3.8307800,,15.1300000
Teegarden's Star c,,209,,3034.00,-3.141,,43.2691449,16.8649024,3.8307800,,15.1300000
Teegarden's Star c,,,,2904.00,-3.137,,43.2691449,16.8649024,3.8307800,,15.1300000
Teegarden's Star d,,159,,3034.00,-3.141,,43.2691449,16.8649024,3.8307800,,15.1300000
TrES-1 b,266.97720,,90.000,5230.00,,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,,,5230.00,-0.359,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,,,5242.82,-0.301,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,221.52751,,90.000,5230.00,,1.3000,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,238.99800,1140,90.000,5230.00,-0.359,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,,88.400,,,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,241.86863,1147,88.670,5226.00,,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,,88.670,5242.82,-0.301,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,1077,,5242.82,,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,,88.400,,,1.3000,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,238.36000,,88.500,5250.00,,5.0000,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,,,5242.82,-0.301,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,,,,,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-1 b,,,90.000,5230.00,-0.359,,286.0408755,36.6325360,159.6580000,12.3520000,11.4240000
TrES-2 b,457.67520,1472,83.865,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,383.30298,1466,83.925,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,,5854.00,0.038,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,457.67520,,83.881,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,,5819.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,398.24099,1466,83.890,5795.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,367.72931,,,,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,473.56670,,83.570,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,382.03166,,84.070,5850.00,-0.023,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,1394,84.220,5814.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,380.76034,,,5850.00,,2.0000,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,,5860.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,380.76034,,,,,1.0000,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,1455,83.908,,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,385.20996,,83.570,5850.00,,2.0000,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,1344,84.220,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,1344,84.220,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,381.10000,,83.620,5854.00,0.038,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,406.82240,,83.900,5960.00,,2.0000,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,83.979,5854.00,0.038,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,1344,84.220,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,,5854.00,0.038,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,83.700,5854.00,0.038,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,380.44251,1470,83.872,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,1339,84.410,5820.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,,5850.00,0.025,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,1364,,5854.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,,,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,,,83.872,5850.00,0.025,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,381.39600,1498,83.570,5850.00,0.025,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,380.74400,,84.150,,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,398.24099,1467,83.800,5795.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-2 b,380.76034,,83.570,5850.00,,,286.8085258,49.3164211,215.3200000,11.8550000,11.2540000
TrES-3 b,615.95454,1623,82.150,5650.00,-0.228,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,607.03000,,81.850,5650.00,-0.204,1.5000,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,,,81.840,,,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,572.41183,,81.850,5650.00,,1.5000,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,,,,5650.00,-0.204,1.5000,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,,1443,,5489.00,,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,,,,,,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,513.29545,,,,,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,,,,5489.00,-0.260,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,,,,5650.00,-0.228,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,607.03000,,81.990,,,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,603.55917,1638,81.930,5650.00,,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,,,81.760,,,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,610.23360,,82.150,5720.00,,2.0000,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,607.05530,1630,82.070,5650.00,,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-3 b,,,82.000,5650.00,-0.228,,268.0291106,37.5463268,231.3370000,12.9870000,12.3620000
TrES-4 b,,,82.590,,,,268.3043361,37.2117397,515.9800000,12.3480000,11.9320000
TrES-4 b,157.00802,1795,83.070,6295.00,,8.5000,268.3043361,37.2117397,515.9800000,12.3480000,11.9320000
TrES-4 b,158.27934,,83.070,6295.00,,8.5000,268.3043361,37.2117397,515.9800000,12.3480000,11.9320000
TrES-4 b,267.93069,,,,,,268.3043361,37.2117397,515.9800000,12.3480000,11.9320000
TrES-4 b,,,83.100,6200.00,0.642,,268.3043361,37.2117397,515.9800000,12.3480000,11.9320000
